;Gender;Length;Diameter;Height;Whole_Weight;Shucked_Weight;Viscera_Weight;Shell_Weight;Age;label1;label2;label3
226;1;0.39;0.29;0.125;0.3055;0.121;0.08199999999999999;0.09;7;8.08850316181848;6.048474600712158;5.7238451993611115
227;0;0.365;0.27;0.085;0.205;0.078;0.0485;0.07;7;5.485049718945896;7.468629808353239;8.74923047388518
228;1;0.58;0.465;0.165;1.1015;0.40399999999999997;0.2095;0.35;11;7.125053052304878;12.89057209576262;11.273565878023426
229;1;0.53;0.415;0.16;0.7829999999999999;0.2935;0.158;0.245;15;22.74901851042856;16.783066768159657;15.7433977940131
230;2;0.555;0.445;0.135;0.836;0.336;0.1625;0.275;13;14.254638936791961;14.569973439771346;13.37506877898926
231;2;0.565;0.44;0.175;0.9025;0.31;0.193;0.325;14;2.4469058326167197;13.151203858959747;13.10477346725546
232;2;0.625;0.505;0.215;1.4455;0.496;0.287;0.435;22;16.883241339929434;23.88608546718849;24.067054168340622
233;0;0.275;0.215;0.075;0.1155;0.0485;0.028999999999999998;0.035;7;1.9546803343391135;8.933387866872904;5.479350105789895
234;0;0.44;0.35;0.135;0.435;0.1815;0.083;0.125;12;-0.2693831160410518;14.925871947411885;11.02855184713244
235;0;0.295;0.225;0.08;0.124;0.0485;0.032;0.04;9;10.419992441677511;10.03044565618434;9.568992921188187
236;0;0.075;0.055;0.01;0.002;0.001;0.0005;0.0015;1;7.285013248612142;1.959437061602268;0.7861305813922248
237;0;0.13;0.1;0.03;0.013000000000000001;0.0045;0.003;0.004;3;3.4961403858395594;4.58913377136381;0.7410237463226315
238;0;0.11;0.09;0.03;0.008;0.0025;0.002;0.003;3;-2.8460068522691557;2.514012611924777;2.812913609843128
239;0;0.16;0.12;0.035;0.021;0.0075;0.0045;0.005;5;12.094616847644748;1.4735509708163654;4.682220870809498
240;2;0.565;0.425;0.16;0.9425;0.3495;0.2185;0.275;17;21.06348587513213;18.999099024567887;16.554175514832696
241;0;0.27;0.2;0.07;0.1;0.034;0.0245;0.035;5;12.282590955376268;6.112109670575711;3.445230562309492
242;0;0.23;0.175;0.065;0.0645;0.026000000000000002;0.0105;0.02;5;2.4673713826993637;3.643258506412069;5.519746519166193
243;0;0.3;0.23;0.08;0.1275;0.0435;0.0265;0.04;8;12.753427208989194;7.498532048922507;7.579937926124866
244;0;0.33;0.255;0.085;0.1655;0.063;0.039;0.06;8;14.975551798059898;8.368320569865695;6.807420831589268
245;0;0.35;0.26;0.085;0.174;0.0705;0.0345;0.06;10;6.075203663676327;10.469696375112129;9.774555997981814
246;0;0.32;0.245;0.08;0.1585;0.0635;0.0325;0.05;13;11.133450393191184;11.233401539500166;12.387598202062573
247;0;0.36;0.275;0.085;0.1975;0.0745;0.0415;0.07;9;11.724086722654484;8.014021657366145;10.656647171906409
248;0;0.305;0.245;0.075;0.156;0.0675;0.038;0.045;7;11.005338835980766;6.174979928405589;8.036554634844087
249;0;0.345;0.27;0.11;0.2135;0.08199999999999999;0.0545;0.07;7;7.3447459616467405;5.523605977722649;7.5510070478233935
250;0;0.33;0.25;0.105;0.1715;0.0655;0.035;0.06;7;6.858407608530189;10.079956264602401;7.693605843376332
251;2;0.59;0.47;0.18;1.1235;0.4205;0.2805;0.36;13;20.349638095267878;12.98000075524782;10.896745204781634
252;1;0.595;0.455;0.155;1.0605;0.5135;0.2165;0.3;12;10.566079247899255;12.113065384772867;11.97144551108764
253;1;0.575;0.46;0.185;1.094;0.4485;0.217;0.345;15;15.245824244378714;15.121062447868379;14.91802394387872
254;2;0.6;0.495;0.165;1.2415;0.485;0.2775;0.34;15;12.169090190395195;15.592465005468515;15.633973583668276
255;2;0.56;0.45;0.175;1.011;0.3835;0.2065;0.37;15;21.547432717444856;14.788648948204102;13.94603479089923
256;2;0.56;0.45;0.185;1.07;0.3805;0.175;0.41;19;17.89270177569857;18.27288320735892;18.298317587761
257;2;0.545;0.46;0.16;0.8975;0.341;0.1655;0.345;10;8.00258514175519;8.57127042978034;9.909930896525863
258;1;0.635;0.505;0.17;1.415;0.605;0.297;0.365;15;18.66988769120487;14.635900760567733;14.595965454819082
259;1;0.59;0.475;0.16;1.1015;0.4775;0.2555;0.295;13;14.269394714682914;10.37965153866175;13.030212158596111
260;1;0.54;0.475;0.155;0.9279999999999999;0.39399999999999996;0.19399999999999998;0.26;11;18.1063394046625;8.397004905774825;9.802410722935594
261;1;0.57;0.44;0.125;0.865;0.3675;0.1725;0.27;12;13.154616296661743;12.512433780710326;12.94176282975305
262;2;0.53;0.42;0.165;0.8945;0.319;0.239;0.245;11;10.337358771962084;13.4096852687443;11.24385367186546
263;0;0.245;0.195;0.06;0.095;0.0445;0.0245;0.026000000000000002;4;7.8769365461879195;6.004138820249203;6.143041608245282
264;2;0.27;0.2;0.08;0.1205;0.0465;0.027999999999999997;0.04;6;6.370870162208634;6.90458176715572;6.395321393415754
265;1;0.46;0.38;0.13;0.639;0.3;0.1525;0.16;11;20.579224201531936;12.029314207904745;13.184059331697526
266;2;0.52;0.45;0.15;0.895;0.3615;0.18600000000000003;0.235;14;24.201878420694513;11.307960071267896;12.94162014787965
267;2;0.35;0.275;0.11;0.2925;0.1225;0.0635;0.0905;8;3.441421247554029;6.792156983874502;7.274622208157598
268;2;0.47;0.39;0.15;0.6355;0.2185;0.0885;0.255;9;12.199358938684773;10.334336824958475;7.2396564621430075
269;1;0.45;0.36;0.125;0.4995;0.2035;0.1;0.17;13;8.248924777859706;11.570462513992041;13.593648142272338
270;1;0.64;0.525;0.215;1.7790000000000001;0.4535;0.2855;0.55;22;23.44567283218307;22.93211162030561;22.498466597840864
271;2;0.59;0.5;0.2;1.187;0.41200000000000003;0.2705;0.37;16;19.035887785303803;17.813888810682528;17.299346831806847
272;2;0.62;0.485;0.205;1.219;0.3875;0.2505;0.385;14;22.120729258402203;11.489688976426901;12.831107814920301
273;2;0.63;0.505;0.225;1.525;0.56;0.3335;0.45;15;14.218086543485947;17.126771407436397;14.488519549789773
274;2;0.63;0.515;0.155;1.2590000000000001;0.4105;0.19699999999999998;0.41;13;12.884185990776626;10.18673756839256;12.159564086079389
275;2;0.655;0.54;0.215;1.844;0.7425;0.327;0.585;22;22.678481966967173;22.19726823092317;22.342035245180192
276;1;0.66;0.53;0.185;1.3485;0.493;0.245;0.49;12;7.550080642921522;12.030321939554426;12.45402232416681
277;2;0.61;0.5;0.24;1.642;0.532;0.3345;0.69;18;10.810115400990027;15.401125833157344;18.83912318960921
278;2;0.635;0.525;0.205;1.484;0.55;0.3115;0.43;20;11.586473685103087;20.701993302683757;20.87155683654153
279;1;0.515;0.425;0.135;0.7120000000000001;0.2665;0.1605;0.25;11;14.070028243290617;13.234719730566477;10.91847499146264
280;1;0.535;0.415;0.185;0.8415;0.314;0.1585;0.3;15;15.492475478066963;13.891801100710133;15.538826574284576
281;0;0.36;0.285;0.105;0.2415;0.0915;0.057;0.075;7;1.817957849999516;6.4639722775789;7.221762197188428
282;1;0.455;0.355;0.12;0.4495;0.177;0.10400000000000001;0.15;9;15.392679016125935;9.35722054444703;11.733931033800667
283;2;0.485;0.395;0.14;0.6295;0.2285;0.127;0.225;14;14.82798335489043;15.431090079528751;14.242052142773083
284;2;0.515;0.38;0.175;0.9565;0.325;0.158;0.31;14;17.542063285583776;16.06069845844047;12.940145752361964
285;1;0.535;0.415;0.17;0.879;0.295;0.1965;0.285;10;8.734109177342614;11.180517201014611;10.025561472169619
286;2;0.53;0.435;0.155;0.6990000000000001;0.28800000000000003;0.1595;0.205;10;13.635060479327134;11.689705597340701;10.965573891345212
287;1;0.495;0.4;0.155;0.6445;0.242;0.1325;0.205;17;16.08278697128507;14.280493208960827;17.279957642805975
288;2;0.44;0.355;0.125;0.4775;0.132;0.0815;0.19;9;2.039417439926776;13.4005573328342;9.77984053745013
289;1;0.535;0.435;0.16;0.8105;0.3155;0.1795;0.24;10;-0.619913923144324;7.34065379433329;9.499338597043533
290;2;0.54;0.435;0.18;0.996;0.3835;0.226;0.325;17;9.684917583549506;13.967303814581138;18.062157812873295
291;1;0.565;0.505;0.21;1.2765;0.501;0.27899999999999997;0.355;12;10.414781098568833;14.546187646190333;11.461140505974283
292;2;0.61;0.475;0.165;1.1159999999999999;0.428;0.2205;0.315;15;12.015377697689251;14.791703456775187;11.640653765377992
293;1;0.565;0.455;0.175;1.013;0.342;0.207;0.35;19;22.695302934926136;15.648965865533377;18.39642196075996
294;2;0.6;0.495;0.195;1.0575;0.384;0.19;0.375;26;30.43683375982119;28.89186214580849;26.727264549665012
295;0;0.295;0.215;0.085;0.128;0.049;0.034;0.04;6;3.7492586999906505;5.1398467162249295;5.814959872030349
296;0;0.275;0.205;0.075;0.1105;0.045;0.0285;0.035;6;1.6609224799161364;4.875895940941563;6.890261444718041
297;0;0.28;0.21;0.085;0.1065;0.039;0.0295;0.03;4;6.754805943698424;4.341799600161814;4.911708593333766
298;2;0.49;0.395;0.14;0.5489999999999999;0.2215;0.1275;0.15;11;15.885951565906844;9.250738360415175;11.028017142674452
299;2;0.37;0.28;0.105;0.23399999999999999;0.0905;0.0585;0.075;9;8.551438846379115;9.739708686429191;10.119738098812041
300;1;0.405;0.305;0.095;0.3485;0.1455;0.0895;0.1;9;11.24851551034455;7.155177694412421;7.948312922839701
301;1;0.54;0.435;0.175;0.892;0.322;0.174;0.335;13;17.917454447349996;14.40090980234347;14.667642111690451
302;2;0.37;0.28;0.1;0.252;0.1065;0.0595;0.07400000000000001;8;6.771954344332182;5.116630444527967;7.266896369635542
303;2;0.36;0.27;0.1;0.217;0.0885;0.0495;0.0715;6;2.425173440031843;5.310668921810885;4.815192312646493
304;1;0.47;0.36;0.13;0.47200000000000003;0.182;0.114;0.15;10;13.70136135607147;6.738538265644003;10.181680481699711
305;0;0.2;0.145;0.06;0.037000000000000005;0.0125;0.0095;0.011000000000000001;4;-1.628639236867139;-1.1351644072171876;3.51278638938677
306;0;0.165;0.12;0.03;0.0215;0.006999999999999999;0.005;0.005;3;5.102544617067471;4.266054523441577;2.808000594445697
307;2;0.645;0.515;0.24;1.5415;0.47100000000000003;0.369;0.535;13;7.8665125906628965;12.36497460064278;14.216655701910865
308;2;0.55;0.41;0.125;0.7605;0.2505;0.1635;0.195;14;5.468986990881328;13.3303049260273;15.385120595830886
309;2;0.57;0.435;0.145;0.9055;0.3925;0.2355;0.275;10;11.528796481365797;10.552250114663256;11.027211984333864
310;1;0.63;0.485;0.19;1.2435;0.4635;0.3055;0.39;21;16.19256030508373;20.844670936161695;23.76290324507984
311;2;0.56;0.44;0.14;0.971;0.44299999999999995;0.2045;0.265;14;22.772959294043737;15.776227516229378;14.367129572686583
312;2;0.595;0.455;0.195;1.3305;0.4595;0.3235;0.345;19;20.11199452753703;19.256502995052493;18.003715803781027
313;1;0.62;0.47;0.2;1.2255;0.381;0.27;0.435;23;25.076835947065597;22.587312362597494;25.476656941854436
314;2;0.63;0.485;0.175;1.3;0.4335;0.2945;0.46;23;25.5313042777921;24.401011186111383;23.21303563484007
315;0;0.45;0.355;0.11;0.4585;0.19399999999999998;0.067;0.14;8;9.636311361576357;9.62126579312667;9.669747293268088
316;1;0.635;0.535;0.19;1.242;0.5760000000000001;0.2475;0.39;14;15.204187919116777;15.553108555367771;14.015370026989
317;2;0.45;0.35;0.1;0.3675;0.1465;0.1015;0.12;10;11.001773206831594;6.204799251465847;9.977075505855744
318;1;0.58;0.455;0.155;0.8365;0.315;0.1385;0.32;18;21.969996995989685;18.54344742771396;17.90632521483318
319;0;0.33;0.255;0.095;0.172;0.066;0.0255;0.06;6;4.7663192830706995;8.550418042567019;5.7963289804591005
320;0;0.265;0.21;0.06;0.0965;0.0425;0.022000000000000002;0.03;5;5.685072977858595;6.076819353567414;6.107673588833453
321;0;0.19;0.145;0.04;0.038;0.0165;0.0065;0.015;4;8.853758338702168;4.20141687496611;4.028630629054237
322;2;0.385;0.31;0.1;0.2845;0.1065;0.075;0.1;11;15.532072895977015;7.313110314346039;12.585985370260577
323;0;0.265;0.205;0.07;0.1055;0.039;0.040999999999999995;0.035;5;7.163167272385573;6.733296642836942;4.486569016818259
324;2;0.335;0.265;0.105;0.222;0.0935;0.055999999999999994;0.075;7;9.319633008679912;4.823945051652296;7.835210381859836
325;0;0.355;0.275;0.09;0.251;0.09699999999999999;0.053;0.08;7;2.9377211888469086;10.57027666144817;6.2455442182402985
326;0;0.32;0.255;0.1;0.1755;0.073;0.0415;0.065;7;1.6391544458929603;8.412143778105072;7.328470296337128
327;2;0.51;0.4;0.13;0.6435;0.27;0.1665;0.205;12;9.371149475944433;14.05977743438038;11.332373904788259
328;2;0.36;0.295;0.105;0.24100000000000002;0.0865;0.053;0.095;8;4.937666710935405;5.910762351079931;7.282905368582164
329;0;0.36;0.28;0.09;0.2255;0.0885;0.04;0.09;8;7.859197533505274;9.821026468493068;9.08675734741316
330;2;0.5;0.38;0.155;0.5955;0.2135;0.161;0.2;12;24.52070457699255;10.458490219629018;11.84191881113214
331;1;0.4;0.325;0.12;0.3185;0.134;0.0565;0.095;8;11.298528715566706;9.7940090732597;6.0513113352576955
332;0;0.3;0.22;0.08;0.121;0.0475;0.042;0.035;5;2.519535682983714;5.371661272292242;4.868403000725979
333;0;0.235;0.175;0.04;0.0705;0.0335;0.015;0.02;5;1.8286406824226753;3.237191198502496;5.102664132542919
334;1;0.74;0.6;0.195;1.974;0.598;0.4085;0.71;16;19.885426193203436;11.399402570617857;13.663769051843147
335;2;0.62;0.465;0.19;1.3415;0.5705;0.3175;0.355;11;5.08061346335396;9.660388155916033;11.937809431446041
336;2;0.6;0.475;0.19;1.0875;0.40299999999999997;0.2655;0.325;14;11.154680366901545;17.000198475955543;14.618322803437021
337;2;0.59;0.45;0.185;1.2830000000000001;0.473;0.276;0.425;16;20.222757310451712;15.729398630702596;16.184758461465588
338;2;0.62;0.475;0.185;1.325;0.6045;0.325;0.33;13;13.276736719403539;14.57272290089759;14.805062309695845
339;1;0.565;0.45;0.195;1.0035;0.406;0.2505;0.285;15;14.359879497832607;12.419103412529912;16.21818039248117
340;2;0.575;0.455;0.145;1.165;0.581;0.2275;0.3;14;18.834024506809122;14.804711656220745;12.70576209907303
341;1;0.62;0.51;0.205;1.3475;0.4775;0.2565;0.48;14;11.783092070879393;17.292776028171495;14.647456432812183
342;2;0.62;0.465;0.185;1.274;0.579;0.3065;0.32;12;17.680164330910156;11.803469411481785;11.30369398422339
343;1;0.505;0.375;0.18;0.568;0.2325;0.1495;0.17;12;10.858355164560923;10.437071868300361;10.861108091845423
344;1;0.46;0.425;0.155;0.746;0.3005;0.152;0.24;8;8.753039510480061;7.3995279327275405;8.571472749282538
345;2;0.49;0.39;0.14;0.7070000000000001;0.2795;0.2185;0.18;13;15.992912382738147;14.156041998785998;12.004858595096458
346;1;0.525;0.42;0.16;0.7559999999999999;0.2745;0.17300000000000001;0.275;9;3.0394899869110716;9.440339438970714;8.881604232340134
347;0;0.34;0.26;0.08;0.2;0.08;0.0555;0.055;6;13.499631197168219;2.3388225939916905;4.964881097602491
348;0;0.375;0.305;0.115;0.2715;0.092;0.07400000000000001;0.09;8;-0.5844006776889579;8.729402662638154;7.807716113700454
349;2;0.61;0.48;0.15;1.2;0.56;0.2455;0.28;14;15.608990748923992;12.37104459578847;11.244227070693885
350;1;0.61;0.495;0.185;1.153;0.536;0.2905;0.245;8;3.004095799123271;9.366991673552171;9.488416232678727
351;1;0.585;0.45;0.17;0.8685;0.3325;0.1635;0.27;22;23.825232228797784;19.973324890073172;20.983439489310832
352;2;0.57;0.46;0.14;0.9535;0.4465;0.2065;0.245;12;12.372619470595987;11.221865858194349;11.239656395811547
353;2;0.58;0.455;0.17;0.93;0.408;0.259;0.22;9;7.4249874129216735;10.742353431859977;10.205606363855633
354;2;0.635;0.515;0.17;1.275;0.509;0.28600000000000003;0.34;16;10.767759479832122;17.185350872920566;17.75155491799925
355;2;0.7;0.58;0.205;2.13;0.7415;0.49;0.58;20;17.96431408504661;20.011291961290933;21.115744966252887
356;2;0.675;0.525;0.185;1.587;0.6935;0.336;0.395;13;9.850703564691688;10.861123125638516;13.094208985887718
357;1;0.645;0.525;0.19;1.8085;0.7035;0.3885;0.395;18;6.5795405859367335;17.319108778999997;18.257270035929725
358;2;0.745;0.585;0.215;2.499;0.9265;0.47200000000000003;0.7;17;14.322565528432897;15.731954417187843;16.10182201941155
359;1;0.685;0.545;0.18;1.768;0.7495;0.392;0.485;16;10.815153604212377;13.735672761422322;15.969622812984397
360;2;0.605;0.49;0.18;1.227;0.48;0.287;0.35;18;11.252233289726064;16.441109649145346;19.379821156737393
361;1;0.59;0.465;0.15;0.997;0.392;0.24600000000000002;0.34;12;16.73434942129327;16.13938146247589;12.472158150907086
362;1;0.65;0.525;0.175;1.4225;0.61;0.2995;0.445;20;20.989574862089864;16.927537723822606;20.313004598768053
363;1;0.6;0.48;0.15;1.0290000000000001;0.4085;0.2705;0.295;16;14.60609138701756;14.984803910567752;15.358439690723658
364;1;0.62;0.5;0.175;1.186;0.4985;0.3015;0.35;12;13.462685059464665;12.067886301656573;12.759480681859584
365;2;0.63;0.515;0.16;1.016;0.4215;0.244;0.355;19;12.740413382699673;17.53285017136657;17.95747203685352
366;2;0.58;0.465;0.145;0.887;0.4405;0.1655;0.265;11;10.524250500136969;12.34680442571523;12.338154104662603
367;1;0.58;0.455;0.12;1.0735;0.479;0.2735;0.265;10;8.222909212445956;11.248606536738464;11.097484563328585
368;2;0.63;0.49;0.18;1.13;0.45799999999999996;0.2765;0.315;12;18.966084729209136;11.171908211105908;13.000748866239528
369;1;0.69;0.56;0.215;1.719;0.68;0.299;0.47;17;14.044672291429448;16.33618749787077;17.349455252559697
370;1;0.65;0.545;0.165;1.5659999999999998;0.6645;0.3455;0.415;16;17.657986247562892;12.613608326756449;15.906745289687612
371;1;0.66;0.565;0.195;1.7605;0.6920000000000001;0.3265;0.5;16;17.067968688226347;11.159516739096489;15.243359696046323
372;1;0.68;0.58;0.2;1.787;0.585;0.45299999999999996;0.6;19;27.658620660908852;20.743859840165978;19.560546456586795
373;1;0.7;0.575;0.17;1.31;0.5095;0.314;0.42;14;14.745030547353533;17.842212449959984;13.145364055270765
374;2;0.685;0.52;0.15;1.3430000000000002;0.4635;0.292;0.4;13;18.206409676629832;13.393109281170847;11.845551980770573
375;1;0.675;0.545;0.195;1.7345;0.6845;0.3695;0.605;20;19.939164136786996;20.236395768468086;20.52487554266406
376;2;0.63;0.49;0.19;1.1775;0.4935;0.3365;0.285;11;17.29345430530999;9.65806669519871;12.275961523723547
377;1;0.585;0.45;0.16;1.077;0.4995;0.2875;0.25;10;8.964017514173152;9.158797080899786;9.36798532797918
378;2;0.565;0.465;0.175;0.995;0.3895;0.183;0.37;15;7.773648417825302;12.593861488220538;16.668673306663425
379;1;0.61;0.495;0.185;1.1085;0.3705;0.3135;0.33;12;11.276828910296354;9.407737231919565;13.56785952851013
380;2;0.605;0.47;0.18;1.1405;0.3755;0.2805;0.385;15;20.59328729242261;13.669080282523433;16.298093224061756
381;2;0.535;0.42;0.145;0.7909999999999999;0.33;0.18899999999999997;0.25;10;6.040759029903214;10.66923298613154;9.509765774254847
382;2;0.485;0.4;0.135;0.6629999999999999;0.313;0.13699999999999998;0.2;10;11.004690626761702;9.368055324420341;9.170097144885098
383;2;0.47;0.375;0.12;0.5565;0.226;0.122;0.195;12;14.041780176480904;10.555312804006443;13.3418945007218
384;2;0.545;0.425;0.135;0.8445;0.373;0.21;0.235;10;10.927334083355325;8.947196296433928;10.012982378656302
385;1;0.455;0.37;0.105;0.4925;0.21600000000000003;0.1245;0.135;9;8.479815775762226;7.432279056303317;7.861587556943393
386;2;0.54;0.42;0.155;0.7385;0.3515;0.152;0.215;12;15.56078044236761;9.252843782052958;11.773432345970297
387;2;0.46;0.38;0.135;0.48200000000000004;0.207;0.1225;0.145;10;9.631807926437235;11.944698177045334;9.39641721016737
388;2;0.49;0.42;0.125;0.609;0.239;0.1435;0.22;14;13.488701094399913;14.828875416743397;14.752214516065742
389;0;0.465;0.375;0.12;0.47100000000000003;0.222;0.11900000000000001;0.14;9;14.213660708253874;8.562300161501621;10.755249246492735
390;0;0.415;0.325;0.1;0.3215;0.1535;0.0595;0.105;10;7.905920562294849;8.218169512985476;9.402905524690128
391;2;0.475;0.375;0.125;0.593;0.27699999999999997;0.115;0.18;10;10.243904210640316;10.539931107967504;9.444250755495302
392;1;0.47;0.375;0.125;0.5615;0.252;0.13699999999999998;0.18;10;7.6571326583217285;6.928589455644822;8.31137350896826
393;0;0.365;0.295;0.095;0.25;0.1075;0.0545;0.08;9;4.766026390207441;10.802992568118125;8.494676319921476
394;0;0.345;0.275;0.095;0.1995;0.0755;0.0535;0.07;6;5.404664282726214;3.4602530591119742;5.20594639353808
395;0;0.39;0.31;0.1;0.302;0.11599999999999999;0.064;0.115;11;16.039721812596454;9.931607257954342;11.390323491147258
396;1;0.5;0.395;0.14;0.7155;0.3165;0.17600000000000002;0.24;10;15.080589075733403;11.916187134315553;10.615217282489988
397;2;0.47;0.38;0.145;0.5865;0.2385;0.14400000000000002;0.185;8;6.666842288847842;9.321292701566136;6.434338988293431
398;2;0.535;0.44;0.15;0.6765;0.256;0.139;0.26;12;6.953925874061901;13.267278486914947;11.93910828825084
399;2;0.585;0.455;0.15;0.987;0.4355;0.2075;0.31;11;20.903056027711997;8.26378316058804;10.264008816416059
400;1;0.485;0.365;0.12;0.5885;0.27;0.131;0.175;9;20.657346055903268;11.468089327837365;8.52790495916837
401;2;0.515;0.455;0.135;0.7225;0.295;0.1625;0.235;9;15.176890028113702;10.017399287761384;8.263240542618842
402;1;0.435;0.325;0.11;0.4335;0.17800000000000002;0.0985;0.155;7;5.490998849311498;5.424945125675037;6.113600355371415
403;1;0.515;0.415;0.14;0.6935;0.3115;0.152;0.2;10;0.45520217484657266;6.7126479262489305;9.708387429335843
404;0;0.44;0.345;0.12;0.365;0.1655;0.083;0.11;7;8.218006580516196;8.99432031100323;7.004400830478587
405;1;0.525;0.44;0.15;0.8425;0.3685;0.1985;0.24;12;10.03165495694422;12.065244359191004;11.819163445024635
406;2;0.45;0.355;0.115;0.479;0.2125;0.1045;0.15;8;7.501003651228421;10.711926423919062;8.147032131363002
407;2;0.59;0.485;0.12;0.9109999999999999;0.39;0.182;0.29;16;15.803428166759987;16.645400241841227;17.13069168714295
408;2;0.555;0.45;0.145;0.915;0.4;0.24600000000000002;0.285;11;4.892676245249021;9.214471159145354;10.581818617856868
409;2;0.57;0.44;0.095;0.8270000000000001;0.3395;0.2215;0.235;8;8.888925067945461;7.893816356794659;7.123669427372631
